10093;Airdrie;663;663;Alberta;38;CA;Canada;Product46;Customer_19;1255466.6;01-10-2017;0
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product30;Customer_4;2843235.2;01-10-2017;1
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product39;Customer_9;2579507.8;01-10-2017;2
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product7;Customer_14;1481165.8;01-10-2017;3
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product33;Customer_7;428072.6;01-10-2017;4
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product22;Customer_13;2786357.8;01-10-2017;5
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product36;Customer_7;1276459.0;01-10-2017;6
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product34;Customer_10;1337907.9;01-10-2017;7
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product38;Customer_15;1374553.1;01-10-2017;8
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product22;Customer_9;658319.75;01-10-2017;9
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product32;Customer_16;735803.0;01-10-2017;10
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product50;Customer_14;3080576.0;01-10-2017;11
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product43;Customer_2;391243.34;01-10-2017;12
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product44;Customer_17;2356165.5;01-10-2017;13
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product50;Customer_20;1973891.1;01-10-2017;14
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product13;Customer_4;1852286.0;01-10-2017;15
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product33;Customer_9;2137776.2;01-10-2017;16
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product38;Customer_0;1415856.2;01-10-2017;17
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product42;Customer_11;3055730.5;01-10-2017;18
10093;Airdrie;663;663;Alberta;38;CA;Canada;Product32;Customer_10;1762506.0;01-10-2017;19
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product22;Customer_11;199594.16;01-10-2017;0
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product29;Customer_3;2968983.0;01-10-2017;1
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product41;Customer_20;305424.34;01-10-2017;2
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product10;Customer_2;2169453.5;01-10-2017;3
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product49;Customer_12;2670254.5;01-10-2017;4
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product23;Customer_5;1380493.8;01-10-2017;5
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product49;Customer_4;2012521.1;01-10-2017;6
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product43;Customer_1;3110083.0;01-10-2017;7
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product18;Customer_4;47989.01;01-10-2017;8
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product50;Customer_9;3094965.0;01-10-2017;9
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product17;Customer_12;140304.22;01-10-2017;10
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product9;Customer_7;584190.2;01-10-2017;11
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product43;Customer_3;1019589.4;01-10-2017;12
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product34;Customer_0;1268658.9;01-10-2017;13
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product45;Customer_8;374103.94;01-10-2017;14
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product1;Customer_13;1534798.5;01-10-2017;15
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product20;Customer_15;1615181.0;01-10-2017;16
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product34;Customer_5;2871181.8;01-10-2017;17
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product26;Customer_6;1341641.2;01-10-2017;18
10094;Athabasca;663;663;Alberta;38;CA;Canada;Product4;Customer_6;609522.06;01-10-2017;19
10095;Banff;663;663;Alberta;38;CA;Canada;Product38;Customer_18;139810.22;01-10-2017;0
10095;Banff;663;663;Alberta;38;CA;Canada;Product21;Customer_7;244025.98;01-10-2017;1
10095;Banff;663;663;Alberta;38;CA;Canada;Product30;Customer_6;3013212.5;01-10-2017;2
10095;Banff;663;663;Alberta;38;CA;Canada;Product8;Customer_0;2936985.2;01-10-2017;3
10095;Banff;663;663;Alberta;38;CA;Canada;Product35;Customer_4;1062005.9;01-10-2017;4
10095;Banff;663;663;Alberta;38;CA;Canada;Product37;Customer_13;2843600.0;01-10-2017;5
10095;Banff;663;663;Alberta;38;CA;Canada;Product12;Customer_14;2507200.5;01-10-2017;6
10095;Banff;663;663;Alberta;38;CA;Canada;Product0;Customer_16;2848656.0;01-10-2017;7
10095;Banff;663;663;Alberta;38;CA;Canada;Product50;Customer_14;3085594.2;01-10-2017;8
10095;Banff;663;663;Alberta;38;CA;Canada;Product45;Customer_17;3033565.5;01-10-2017;9
10095;Banff;663;663;Alberta;38;CA;Canada;Product39;Customer_11;2045947.9;01-10-2017;10
10095;Banff;663;663;Alberta;38;CA;Canada;Product28;Customer_6;259584.75;01-10-2017;11
10095;Banff;663;663;Alberta;38;CA;Canada;Product27;Customer_9;1309030.0;01-10-2017;12
10095;Banff;663;663;Alberta;38;CA;Canada;Product6;Customer_20;25381.299;01-10-2017;13
10095;Banff;663;663;Alberta;38;CA;Canada;Product50;Customer_20;908453.75;01-10-2017;14
10095;Banff;663;663;Alberta;38;CA;Canada;Product33;Customer_19;1171575.6;01-10-2017;15
10095;Banff;663;663;Alberta;38;CA;Canada;Product34;Customer_5;446370.56;01-10-2017;16
10095;Banff;663;663;Alberta;38;CA;Canada;Product21;Customer_4;116903.59;01-10-2017;17
10095;Banff;663;663;Alberta;38;CA;Canada;Product49;Customer_13;129658.805;01-10-2017;18
10095;Banff;663;663;Alberta;38;CA;Canada;Product20;Customer_13;2599191.2;01-10-2017;19
